threshold,label,survives,candidate_count
0.5,different,False,1652
0.5,different,True,5647
0.5,different,True,2406
0.5,different,True,4791
0.5,different,True,5470
0.5,different,False,2848
0.5,same,True,3396
0.5,different,True,3938
0.5,different,False,5217
0.5,different,True,2874
0.5,same,True,8065
0.5,same,True,6291
0.5,different,False,5217
0.5,same,False,7928
0.5,different,False,5458
0.5,different,True,6039
0.5,different,True,7423
0.5,different,False,5779
0.5,same,True,4725
0.5,different,False,2785
0.5,different,False,2349
0.5,different,True,6626
0.5,same,False,7685
0.5,different,True,6285
0.5,different,True,1969
0.5,same,True,5892
0.5,different,False,4494
0.5,different,True,6213
0.5,same,True,2205
0.5,same,False,2329
0.5,same,True,7131
0.5,same,False,5417
0.5,same,True,5030
0.5,different,True,513
0.5,different,False,2742
0.5,different,True,7615
0.5,different,True,3123
0.5,different,True,459
0.5,different,True,6617
0.5,different,True,6476
0.5,different,False,2929
0.5,different,True,5204
0.5,different,True,1646
0.5,different,False,2196
0.5,different,True,7412
0.5,same,True,2244
0.5,same,True,2426
0.5,different,True,7627
0.5,same,False,5795
0.5,different,False,2182
0.5,different,True,5755
0.5,different,True,7505
0.5,different,True,5220
0.5,different,True,6626
0.5,same,True,3933
0.5,same,True,2799
0.5,different,True,2063
0.5,same,True,2485
0.5,different,True,4468
0.5,different,False,2171
0.5,different,True,4418
0.5,different,True,4735
0.5,different,False,3515
0.5,same,False,6981
0.5,different,True,5936
0.5,different,True,2867
0.5,different,True,7534
0.5,same,True,6555
0.5,same,True,2588
0.5,different,False,8317
0.5,different,False,2245
0.5,same,False,2113
0.5,different,False,2513
0.5,same,True,3963
0.5,same,False,1965
0.5,different,True,1554
0.5,different,False,6995
0.5,different,False,2008
0.5,different,False,2320
0.5,same,True,8171
0.5,same,True,3078
0.5,different,True,7398
0.5,different,True,4419
0.5,same,True,2218
0.5,different,True,6213
0.5,same,True,7509
0.5,different,True,5863
0.5,different,True,7488
0.5,different,False,6325
0.5,different,True,6329
0.5,same,True,5660
0.5,different,True,5594
0.5,same,False,5375
0.5,same,True,5632
0.5,different,False,4720
0.5,different,False,4442
0.5,different,True,3596
0.5,different,True,2986
0.5,different,False,6240
0.5,different,False,1028
0.5,different,True,6409
0.5,different,False,5912
0.5,different,False,6329
0.5,different,True,6297
0.5,different,True,6713
0.5,different,False,7500
0.5,different,False,4353
0.5,different,False,6183
0.5,same,False,5254
0.5,different,False,3205
0.5,same,True,4480
0.5,same,True,7233
0.5,different,True,6255
0.5,different,True,5215
0.5,same,True,4724
0.5,different,False,2072
0.5,different,False,2184
0.5,different,True,7563
0.5,different,False,5972
0.5,same,True,4732
0.5,different,True,4627
0.5,different,True,2799
0.5,same,False,2048
0.5,different,True,2182
0.5,same,True,4806
0.5,same,False,5608
0.5,same,True,2398
0.5,different,True,4644
0.5,different,False,2362
0.5,different,False,2315
0.5,same,False,6693
0.5,different,False,5719
0.5,different,False,3307
0.5,same,True,5300
0.5,same,True,7272
0.5,different,True,6409
0.5,same,True,5433
0.5,different,True,6792
0.5,different,True,6468
0.5,different,True,4934
0.5,same,True,2767
0.5,same,True,6354
0.5,different,False,5023
0.5,different,True,2229
0.5,different,True,6264
0.5,different,False,3217
0.5,different,False,3078
0.5,different,True,6400
0.5,different,True,7382
0.5,same,False,2457
0.5,different,True,2702
0.5,different,True,5922
0.5,same,True,7442
0.5,different,True,5808
0.5,different,True,1508
0.5,different,False,5839
0.5,same,False,8072
0.5,same,False,4556
0.6,same,False,2268
0.6,different,False,1671
0.6,same,False,1014
0.6,different,False,2027
0.6,different,False,957
0.6,different,False,947
0.6,different,False,1837
0.6,different,False,1425
0.6,same,False,2504
0.6,same,False,991
0.6,same,False,2178
0.6,different,True,2189
0.6,different,False,1291
0.6,different,False,1229
0.6,different,True,1916
0.6,same,True,1880
0.6,different,False,1457
0.6,same,True,1485
0.6,different,True,1561
0.6,different,False,1967
0.6,different,False,1402
0.6,same,True,3237
0.6,different,False,572
0.6,different,False,2117
0.6,same,True,718
0.6,different,True,1922
0.6,different,False,2176
0.6,different,False,2334
0.6,different,True,2133
0.6,different,False,3362
0.6,different,False,2677
0.6,different,False,2042
0.6,different,False,1715
0.6,different,True,2341
0.6,different,False,1457
0.6,same,True,1904
0.6,different,False,2009
0.6,same,True,1447
0.6,different,False,912
0.6,different,False,1571
0.6,same,False,1385
0.6,different,True,3272
0.6,different,True,1811
0.6,same,False,89
0.6,different,False,1613
0.6,same,False,2075
0.6,different,False,1925
0.6,different,True,3467
0.6,different,True,1650
0.6,same,True,1949
0.6,same,True,277
0.6,different,True,1152
0.6,different,False,1256
0.6,different,False,1413
0.6,different,True,1421
0.6,same,True,1996
0.6,same,True,874
0.6,same,True,1686
0.6,different,False,1302
0.6,different,True,1428
0.6,same,False,1805
0.6,different,True,2340
0.6,different,False,2384
0.6,different,False,2079
0.6,different,False,2592
0.6,different,False,1366
0.6,same,False,1621
0.6,different,False,975
0.6,different,True,1420
0.6,same,False,1844
0.6,different,True,3648
0.6,same,True,1218
0.6,different,True,2132
0.6,different,False,508
0.6,different,False,1696
0.6,different,True,1359
0.6,different,False,1264
0.6,different,True,993
0.6,different,False,2116
0.6,same,True,517
0.6,different,False,1464
0.6,same,True,1582
0.6,different,False,845
0.6,same,False,1505
0.6,different,False,2109
0.6,same,True,1644
0.6,different,False,4002
0.6,different,True,762
0.6,same,False,1869
0.6,different,False,1244
0.6,same,True,3149
0.6,same,True,2045
0.6,same,False,1623
0.6,different,False,1707
0.6,different,False,2310
0.6,different,True,1920
0.6,different,True,2130
0.6,different,False,727
0.6,different,False,2176
0.6,different,False,2189
0.6,different,False,950
0.6,different,True,571
0.6,different,False,1485
0.6,different,False,1934
0.6,different,False,1679
0.6,different,False,1657
0.6,same,True,992
0.6,different,False,2117
0.6,same,True,3196
0.6,different,False,1425
0.6,different,True,2166
0.6,different,True,3337
0.6,different,True,991
0.6,different,True,3717
0.6,different,False,2283
0.6,same,False,1771
0.6,different,False,1243
0.6,same,True,2243
0.6,same,True,3471
0.6,different,False,1081
0.6,different,True,2180
0.6,same,False,1998
0.6,different,False,3265
0.6,different,True,1565
0.6,different,False,1795
0.6,same,False,988
0.6,same,True,1680
0.6,same,True,3249
0.6,same,False,1858
0.6,different,False,2617
0.6,different,False,384
0.6,different,False,2054
0.6,same,True,960
0.6,same,False,2074
0.6,different,False,2144
0.6,different,False,2758
0.6,same,True,856
0.6,different,True,1756
0.6,different,True,2242
0.6,same,True,2167
0.6,different,False,722
0.6,different,False,1989
0.6,different,False,2110
0.6,same,True,1718
0.6,different,False,2356
0.6,different,False,1655
0.6,different,False,1546
0.6,different,True,2058
0.6,different,False,1510
0.6,different,False,1559
0.6,different,False,1302
0.6,different,False,1678
0.6,different,False,1634
0.6,different,True,2153
0.6,different,False,978
0.6,different,True,2042
0.6,different,False,1612
0.6,different,True,996
0.6,different,False,2544
0.6,different,False,328
0.6,different,False,666
0.6,different,False,1786
0.6,same,True,2088
0.6,different,False,3439
0.6,same,False,2406
0.6,different,False,1163
0.6,different,True,1634
0.6,different,True,1015
0.6,different,False,1903
0.6,different,True,1125
0.6,different,False,2545
0.6,same,False,2212
0.6,different,True,2096
0.6,different,False,1342
0.6,different,False,1990
0.6,same,True,1044
0.6,different,False,1200
0.6,same,False,1603
0.6,same,False,604
0.6,different,True,2184
0.6,different,False,1251
0.6,different,False,1281
0.6,different,False,1044
0.6,different,True,1114
0.6,same,True,2630
0.6,different,False,2364
0.6,different,False,1490
0.6,different,True,1880
0.6,different,False,561
0.6,different,False,2492
0.6,different,False,1419
0.6,different,False,1545
0.6,different,False,609
0.6,different,False,355
0.6,different,False,731
0.6,same,True,930
0.6,same,True,1717
0.6,different,False,2001
0.6,different,True,2521
0.6,different,True,2051
0.6,different,False,1629
0.6,different,True,1912
0.6,same,True,388
0.6,different,False,1554
0.6,different,False,1311
0.6,different,True,1849
0.6,different,False,1223
0.6,different,False,2925
0.6,same,True,1750
0.6,different,True,260
0.6,same,True,1796
0.6,different,False,1249
0.6,different,False,1507
0.6,same,True,2691
0.6,different,True,1671
0.6,different,True,2171
0.6,different,False,1683
0.6,same,False,973
0.6,different,False,1776
0.6,different,False,1772
0.6,different,False,1061
0.6,same,True,1422
0.6,different,False,1428
0.6,same,True,906
0.6,different,True,1272
0.6,different,False,2046
0.6,different,False,1333
0.6,different,False,1909
0.6,same,False,1511
0.6,different,False,3022
0.6,different,True,1781
0.6,different,False,924
0.6,different,False,1723
0.6,different,True,380
0.6,different,False,2698
0.6,different,True,1802
0.6,different,False,1522
0.6,different,False,2082
0.6,different,False,1421
0.6,same,False,3428
0.6,same,False,1357
0.6,different,False,1660
0.6,different,False,1763
0.6,same,True,3288
0.6,different,False,2820
0.6,different,True,4281
0.6,different,False,1274
0.6,different,False,1776
0.6,same,False,1793
0.6,different,False,1744
0.6,different,False,1578
0.6,different,False,1808
0.6,same,False,2166
0.6,different,False,2515
0.6,same,False,1778
0.6,same,False,838
0.6,different,True,1415
0.6,different,True,2316
0.6,different,False,1542
0.6,different,False,1486
0.6,different,False,1531
0.6,different,False,1892
0.6,different,False,1025
0.6,different,False,2356
0.6,different,True,2110
0.6,different,False,2036
0.6,different,False,1333
0.6,different,False,1157
0.6,same,False,2114
0.6,same,True,1761
0.6,different,False,1337
0.6,different,False,1208
0.6,same,True,1483
0.6,same,False,2176
0.6,different,False,1066
0.6,different,False,2192
0.6,same,True,523
0.6,different,False,2155
0.6,same,True,2027
0.6,different,True,1534
0.6,same,False,1716
0.6,same,True,3618
0.6,same,True,714
0.6,different,False,1884
0.6,same,True,1535
0.6,different,True,3260
0.6,different,False,877
0.6,different,False,2317
0.6,different,False,1203
0.6,different,False,1970
0.6,same,True,1731
0.6,same,True,974
0.6,same,True,1705
0.6,different,False,1243
0.6,different,True,2067
0.6,different,False,672
0.6,same,False,1172
0.6,different,False,1613
0.6,different,True,1905
0.6,same,False,1431
0.6,different,False,1974
0.6,different,False,1860
0.6,different,True,3335
0.6,different,True,2316
0.6,different,False,2191
0.6,different,True,2037
0.6,same,False,1142
0.6,different,False,642
0.6,different,False,1388
0.6,same,False,1329
0.6,different,True,2236
0.6,same,True,2832
0.6,same,False,2580
0.6,same,False,968
0.6,same,True,3485
0.6,same,False,2176
0.6,different,False,1775
0.6,different,True,958
0.6,different,False,779
0.6,different,False,3579
0.6,different,False,1306
0.6,different,False,1142
0.6,different,False,2461
0.6,different,True,2048
0.6,different,False,1288
0.6,different,True,1535
0.6,different,False,727
0.6,different,True,3758
0.6,different,False,1277
0.6,same,False,2130
0.6,same,True,2129
0.6,different,False,1311
0.6,same,False,198
0.6,different,False,785
0.6,same,True,1595
0.6,same,True,1753
0.6,different,False,2010
0.6,different,False,778
0.6,different,False,1774
0.6,different,False,1060
0.6,same,True,4103
0.6,different,False,395
0.6,same,True,1341
0.6,different,True,2386
0.6,different,False,2203
0.6,same,True,2313
0.6,same,True,2719
0.6,same,True,2891
0.6,different,False,3372
0.6,same,True,1347
0.6,different,False,1748
0.6,same,True,1549
0.6,different,False,1176
0.6,same,True,3553
0.6,same,False,943
0.6,same,False,2408
0.6,different,False,1347
0.6,same,True,2189
0.6,different,False,1619
0.6,different,False,1650
0.6,same,True,2051
0.6,same,True,2460
0.6,different,False,1437
0.6,different,False,552
0.6,different,True,1875
0.6,different,False,297
0.6,same,True,1212
0.6,different,True,1415
0.6,different,False,1793
0.6,same,True,2852
0.6,different,False,960
0.6,same,False,207
0.6,different,False,2095
0.6,different,False,1293
0.6,different,False,1413
0.6,same,True,2920
0.6,different,True,1925
0.6,different,False,957
0.6,different,True,1891
0.6,same,True,2962
0.6,different,False,2132
0.6,different,False,951
0.6,different,False,1274
0.6,different,True,1683
0.6,different,False,1063
0.6,different,True,1358
0.6,different,False,1489
0.6,different,False,2246
0.6,different,False,1521
0.6,different,False,1694
0.6,different,False,3223
0.6,same,False,1796
0.6,different,False,1858
0.6,different,False,1276
0.6,different,False,686
0.6,same,False,1471
0.6,different,False,1366
0.6,different,False,1167
0.6,different,True,1901
0.6,same,True,3733
0.6,different,False,2187
0.6,different,True,2300
0.6,different,False,4067
0.6,different,False,1034
0.6,different,False,523
0.6,different,True,1880
0.6,different,True,1694
0.6,different,False,2169
0.6,different,True,1837
0.6,same,False,1085
0.6,same,True,3454
0.6,different,False,3671
0.6,different,False,1569
0.6,different,False,1482
0.6,different,False,1590
0.6,same,True,2952
0.6,different,False,1809
0.6,different,False,3164
0.6,same,False,1142
0.6,different,True,1269
0.6,different,True,1407
0.6,same,False,2408
0.6,different,False,634
0.6,different,True,1290
0.6,different,False,3054
0.6,different,True,2176
0.6,different,False,949
0.6,different,False,2041
0.6,different,True,2065
0.6,different,False,2293
0.6,different,False,3160
0.6,different,False,1374
0.6,different,False,1407
0.6,different,False,267
0.6,different,False,2284
0.6,same,True,1992
0.6,same,False,1909
0.6,different,False,590
0.6,different,True,1855
0.6,same,False,1853
0.6,different,False,1524
0.6,same,True,1177
0.6,same,False,1890
0.6,different,True,1526
0.6,different,True,2134
0.6,different,False,2064
0.6,same,False,2763
0.6,different,False,1333
0.6,same,False,3316
0.6,same,False,725
0.6,different,False,1575
0.6,same,True,601
0.6,different,True,1834
0.6,same,False,1468
0.6,different,False,1846
0.6,different,False,880
0.6,different,True,1929
0.6,same,True,2072
0.6,different,True,984
0.6,same,False,1337
0.6,different,False,3650
0.6,different,True,1840
0.6,same,True,3320
0.6,same,False,1713
0.6,different,True,1728
0.6,same,True,3321
0.6,different,True,1461
0.6,same,False,1299
0.6,same,True,3008
0.6,same,True,3136
0.6,different,True,1970
0.6,different,True,1909
0.6,same,True,1197
0.6,different,False,2035
0.6,different,False,1797
0.6,different,False,2106
0.6,same,False,1646
0.6,different,False,759
0.6,different,False,1253
0.6,different,False,2141
0.6,different,True,2047
0.6,different,False,1919
0.6,different,True,3067
0.6,different,True,1772
0.6,different,False,1507
0.6,same,False,688
0.6,different,False,2105
0.6,same,False,1499
0.6,same,True,175
0.6,different,True,1302
0.6,different,False,380
0.6,same,False,3267
0.6,different,False,2515
0.6,different,True,3015
0.6,different,False,3228
0.6,different,True,1013
0.6,different,True,1241
0.6,same,True,1718
0.6,same,True,1721
0.6,same,False,252
0.6,different,False,715
0.6,different,False,1582
0.6,same,True,3382
0.6,different,False,1372
0.6,different,False,1398
0.6,different,False,2050
0.6,different,False,395
0.6,different,False,2446
0.6,same,True,3057
0.6,different,True,941
0.6,same,False,1314
0.6,same,True,1408
0.6,same,False,3534
0.6,different,True,2136
0.6,different,False,3237
0.6,different,True,1998
0.6,different,False,1627
0.6,different,False,1260
0.6,different,False,942
0.6,different,False,1456
0.6,same,True,736
0.6,different,False,1786
0.6,same,True,2462
0.6,different,False,2164
0.6,different,False,1665
0.6,different,False,2022
0.6,different,False,2553
0.6,different,True,2108
0.6,different,False,1330
0.6,different,False,2037
0.6,different,False,1562
0.6,different,False,1900
0.6,different,False,1385
0.6,different,False,3559
0.6,same,False,2295
0.6,same,False,1913
0.6,different,False,2187
0.6,same,True,2278
0.6,different,False,784
0.6,different,False,1060
0.6,same,False,2875
0.6,different,False,1035
0.6,different,True,3461
0.6,different,False,2257
0.6,same,True,2097
0.6,different,True,3671
0.6,different,True,2813
0.6,same,True,836
0.6,same,True,3237
0.6,same,False,1786
0.6,different,False,1257
0.6,different,False,1242
0.6,different,False,2280
0.6,different,True,2089
0.6,same,False,2013
0.6,same,True,931
0.6,same,True,736
0.6,same,False,1841
0.6,same,False,1641
0.6,different,False,2176
0.6,different,False,1708
0.6,same,True,1686
0.6,different,True,1629
0.6,same,False,1300
0.6,different,False,1448
0.6,same,False,1872
0.6,same,False,1796
0.6,different,False,669
0.6,same,True,3669
0.6,different,True,2513
0.6,different,False,603
0.6,same,True,1594
0.6,different,False,2052
0.6,different,True,1225
0.6,same,True,3199
0.6,same,False,1299
0.6,different,False,1860
0.6,different,False,2174
0.6,same,True,511
0.6,same,False,2205
0.6,different,False,2099
0.6,same,True,3423
0.6,different,False,2036
0.6,different,False,1393
0.6,same,True,670
0.6,different,False,1464
0.6,same,False,2223
0.6,different,False,536
0.6,different,True,1724
0.6,same,False,1063
0.6,different,False,2177
0.6,different,False,1179
0.6,different,True,1190
0.6,different,True,1850
0.6,same,True,2135
0.6,different,False,2085
0.6,different,True,2323
0.6,same,False,3240
0.6,same,True,575
0.6,different,False,1305
0.6,different,True,992
0.6,same,False,1042
0.6,different,False,1576
0.6,same,True,1689
0.6,same,False,960
0.6,different,True,3660
0.6,same,True,2455
0.6,same,False,1194
0.6,different,False,638
0.6,same,False,790
0.6,different,False,698
0.6,same,False,288
0.6,different,False,1050
0.6,different,False,1681
0.6,different,False,3100
0.6,same,False,1344
0.6,different,False,1393
0.6,same,True,487
0.6,different,False,1695
0.6,same,True,2117
0.6,different,False,857
0.6,different,False,944
0.6,different,True,1381
0.6,different,False,1395
0.6,different,True,1256
0.6,different,True,2017
0.6,same,True,1761
0.6,same,True,1624
0.6,different,False,1783
0.6,different,True,1962
0.6,different,False,1965
0.6,different,False,1946
0.6,different,True,3397
0.6,different,True,2973
0.6,different,False,2100
0.6,different,False,836
0.6,different,False,1138
0.6,same,True,3719
0.6,different,True,1755
0.6,different,True,2077
0.6,different,False,3414
0.6,different,False,763
0.6,different,False,2317
0.6,different,True,2024
0.6,different,False,1996
0.6,different,False,2187
0.6,different,False,790
0.6,different,False,2160
0.6,same,True,1584
0.6,different,False,1641
0.6,same,True,2226
0.6,same,True,1565
0.6,different,False,2127
0.6,different,False,569
0.6,different,False,933
0.6,different,False,272
0.6,different,False,1486
0.6,different,True,2035
0.6,different,False,946
0.6,different,False,558
0.6,different,False,2279
0.6,different,True,1907
0.6,different,False,1025
0.6,different,True,1884
0.6,different,False,1999
0.6,same,True,1206
0.6,different,True,2141
0.6,same,True,1514
0.6,same,False,451
0.6,same,False,1811
0.6,different,False,1637
0.6,different,False,763
0.6,different,False,1310
0.6,same,True,3236
0.6,different,False,3352
0.6,different,True,947
0.6,different,False,1797
0.6,different,True,3277
0.6,same,False,3917
0.6,same,False,1785
0.6,different,True,3620
0.6,same,False,3724
0.6,different,False,1191
0.6,different,False,2192
0.6,different,False,2081
0.6,different,False,2509
0.6,different,False,745
0.6,different,False,3569
0.6,same,False,2090
0.6,same,False,2134
0.6,different,False,1567
0.6,different,False,2230
0.6,different,False,891
0.6,same,True,1630
0.6,different,False,722
0.6,different,False,1418
0.6,different,False,2150
0.6,same,True,533
0.6,different,False,1945
0.6,different,False,1504
0.6,different,False,2157
0.6,different,False,1698
0.6,same,False,1715
0.6,different,False,1526
0.6,same,False,962
0.6,different,True,1796
0.6,same,True,1004
0.6,same,True,2735
0.6,different,True,542
0.6,different,False,3114
0.6,same,False,1428
0.6,different,False,3534
0.6,same,True,2658
0.6,different,True,1939
0.6,different,False,1369
0.6,different,False,1152
0.6,different,True,1722
0.6,same,True,1752
0.6,same,True,2396
0.6,different,False,1252
0.6,different,False,449
0.6,different,False,988
0.6,different,False,1491
0.6,different,False,1199
0.6,different,False,1962
0.6,different,False,561
0.6,same,True,2237
0.6,different,False,1887
0.6,different,True,889
0.6,different,False,1910
0.6,same,False,1996
0.6,different,True,1263
0.6,different,False,231
0.6,same,False,1313
0.6,different,False,1574
0.6,different,False,425
0.6,same,False,1939
0.6,different,True,1686
0.6,same,True,929
0.6,different,False,2065
0.6,same,True,1865
0.6,different,False,1639
0.6,different,False,811
0.6,different,True,2081
0.6,different,True,891
0.6,different,False,1925
0.6,different,True,1686
0.6,different,False,1275
0.6,same,False,678
0.6,different,False,503
0.6,different,False,1141
0.6,different,True,1435
0.6,same,True,1285
0.6,same,True,2346
0.6,different,False,1141
0.6,same,False,3634
0.6,different,False,1819
0.6,different,True,2213
0.6,different,False,3296
0.6,different,False,836
0.6,same,True,1758
0.6,different,False,1972
0.6,different,False,1953
0.6,different,False,2691
0.6,same,False,4059
0.6,different,True,3070
0.6,different,True,1188
0.6,same,False,2096
0.6,different,False,1657
0.6,different,False,2428
0.6,same,True,1413
0.6,same,False,2035
0.6,same,True,3123
0.6,same,False,1253
0.6,same,False,1451
0.6,different,False,228
0.6,different,False,2044
0.6,different,False,3115
0.6,different,False,1294
0.6,different,False,200
0.6,different,True,2280
0.6,different,False,2140
0.6,different,True,906
0.6,different,False,1398
0.6,different,True,948
0.6,different,False,1462
0.6,different,True,2663
0.6,same,True,1090
0.6,same,True,1061
0.6,different,False,3110
0.6,same,False,1764
0.6,different,False,1302
0.6,different,True,2047
0.6,different,False,3660
0.6,different,False,1501
0.6,different,False,1061
0.6,same,False,1013
0.6,same,False,1787
0.6,different,True,1226
0.6,same,True,603
0.6,different,False,1347
0.6,different,False,849
0.6,different,True,1675
0.6,different,False,947
0.6,different,False,554
0.6,same,False,3029
0.6,different,False,1801
0.6,different,False,667
0.6,different,True,4104
0.6,same,True,2910
0.6,same,False,1256
0.6,different,False,2933
0.6,different,False,1176
0.6,same,False,1026
0.6,different,False,2070
0.6,same,False,1689
0.6,same,False,1305
0.6,different,True,985
0.6,different,False,3348
0.6,different,False,1007
0.6,different,False,1112
0.6,same,True,3380
0.6,same,False,192
0.6,different,True,3534
0.6,different,True,1270
0.6,same,True,629
0.6,different,True,2428
0.6,same,True,2907
0.6,different,False,576
0.6,different,True,3825
0.6,different,False,1714
0.6,different,False,2323
0.6,same,True,2086
0.6,different,True,1681
0.6,same,False,1292
0.6,same,True,1717
0.6,different,False,2109
0.6,different,False,1904
0.6,different,True,1913
0.6,different,True,951
0.6,different,False,973
0.6,different,False,309
0.6,different,False,1687
0.6,different,False,1689
0.6,different,False,1084
0.6,different,True,2293
0.6,different,False,2200
0.6,different,False,3875
0.6,different,False,1454
0.6,different,False,2201
0.6,same,False,1887
0.6,different,False,1749
0.6,same,True,1948
0.6,same,False,2248
0.6,different,False,2468
0.6,different,False,1548
0.6,same,True,881
0.6,different,False,1188
0.6,different,False,1491
0.6,different,False,3235
0.6,different,False,1701
0.6,same,True,753
0.6,different,False,1717
0.6,different,True,2100
0.6,same,False,1380
0.6,different,False,302
0.6,same,True,1862
0.6,same,False,1671
0.6,same,True,1394
0.6,different,True,2175
0.6,different,False,904
0.6,different,False,1683
0.6,same,False,2317
0.6,different,False,2623
0.6,different,False,1345
0.6,same,True,2096
0.6,same,True,3352
0.6,different,False,2663
0.6,same,False,1839
0.6,different,True,1606
0.6,different,False,1840
0.6,different,True,1363
0.6,same,True,913
0.6,same,True,1818
0.6,different,False,706
0.6,different,True,1554
0.6,different,False,773
0.6,different,False,1822
0.6,different,False,1252
0.6,different,True,1639
0.6,different,False,1347
0.6,same,False,1084
0.6,different,True,1241
0.6,different,False,1594
0.6,same,True,3052
0.6,different,True,1786
0.6,different,False,937
0.6,different,False,1612
0.6,same,False,3620
0.6,same,False,705
0.7,same,False,1274
0.7,different,False,765
0.7,same,False,163
0.7,different,False,1288
0.7,different,False,368
0.7,different,False,179
0.7,different,False,1116
0.7,different,False,703
0.7,same,False,302
0.7,same,False,303
0.7,same,False,1123
0.7,different,False,896
0.7,different,False,486
0.7,different,False,537
0.7,different,False,746
0.7,same,False,1009
0.7,different,False,639
0.7,same,True,540
0.7,different,True,922
0.7,different,False,580
0.7,different,False,565
0.7,same,True,1653
0.7,different,False,281
0.7,different,False,829
0.7,same,True,147
0.7,different,True,1327
0.7,different,False,1195
0.7,different,False,741
0.7,different,False,1121
0.7,different,False,770
0.7,different,False,340
0.7,different,False,739
0.7,different,False,670
0.7,different,False,150
0.7,different,False,695
0.7,same,True,345
0.7,different,False,880
0.7,same,False,649
0.7,different,False,86
0.7,different,False,1036
0.7,same,False,621
0.7,different,True,1420
0.7,different,True,691
0.7,same,False,46
0.7,different,False,586
0.7,same,False,1130
0.7,different,False,137
0.7,different,True,1685
0.7,different,False,469
0.7,same,True,903
0.7,same,True,57
0.7,different,False,223
0.7,different,False,296
0.7,different,False,643
0.7,different,False,795
0.7,same,True,546
0.7,same,True,130
0.7,same,True,299
0.7,different,False,653
0.7,different,True,700
0.7,same,False,1043
0.7,different,True,1096
0.7,different,False,1210
0.7,different,False,340
0.7,different,False,1335
0.7,different,False,651
0.7,same,False,787
0.7,different,False,206
0.7,different,False,651
0.7,same,False,628
0.7,different,False,1372
0.7,same,True,404
0.7,different,False,1127
0.7,different,False,304
0.7,different,False,613
0.7,different,False,663
0.7,different,False,473
0.7,different,False,183
0.7,different,False,958
0.7,same,True,97
0.7,different,False,678
0.7,same,True,310
0.7,different,False,397
0.7,same,False,250
0.7,different,False,777
0.7,same,True,248
0.7,different,False,984
0.7,different,False,297
0.7,same,False,827
0.7,different,False,90
0.7,same,True,904
0.7,same,False,1062
0.7,same,False,845
0.7,different,False,710
0.7,different,False,1304
0.7,different,True,717
0.7,different,False,1185
0.7,different,False,95
0.7,different,False,1069
0.7,different,False,1072
0.7,different,False,510
0.7,different,False,37
0.7,different,False,881
0.7,different,False,867
0.7,different,False,842
0.7,different,False,1017
0.7,same,True,244
0.7,different,False,1090
0.7,same,True,938
0.7,different,False,309
0.7,different,False,603
0.7,different,False,1603
0.7,different,False,103
0.7,different,False,1112
0.7,different,False,1220
0.7,same,False,671
0.7,different,False,550
0.7,same,False,773
0.7,same,True,1068
0.7,different,False,637
0.7,different,False,1333
0.7,same,False,1071
0.7,different,False,673
0.7,different,False,779
0.7,different,False,407
0.7,same,False,107
0.7,same,True,304
0.7,same,True,583
0.7,same,False,83
0.7,different,False,370
0.7,different,False,51
0.7,different,False,864
0.7,same,True,346
0.7,same,False,1216
0.7,different,False,1139
0.7,different,False,480
0.7,same,True,131
0.7,different,True,1073
0.7,different,True,1024
0.7,same,True,886
0.7,different,False,233
0.7,different,False,1269
0.7,different,False,892
0.7,same,True,844
0.7,different,False,1294
0.7,different,False,632
0.7,different,False,144
0.7,different,False,947
0.7,different,False,992
0.7,different,False,678
0.7,different,False,755
0.7,different,False,309
0.7,different,False,780
0.7,different,True,1156
0.7,different,False,297
0.7,different,False,594
0.7,different,False,877
0.7,different,False,83
0.7,different,False,724
0.7,different,False,35
0.7,different,False,76
0.7,different,False,670
0.7,same,True,843
0.7,different,False,1169
0.7,same,False,1188
0.7,different,False,44
0.7,different,False,1055
0.7,different,False,148
0.7,different,False,792
0.7,different,False,574
0.7,different,False,620
0.7,same,False,1008
0.7,different,False,1280
0.7,different,False,260
0.7,different,False,694
0.7,same,True,322
0.7,different,False,545
0.7,same,False,999
0.7,same,False,78
0.7,different,True,1504
0.7,different,False,385
0.7,different,False,627
0.7,different,False,392
0.7,different,False,533
0.7,same,True,1065
0.7,different,False,511
0.7,different,False,229
0.7,different,False,1279
0.7,different,False,396
0.7,different,False,1173
0.7,different,False,689
0.7,different,False,689
0.7,different,False,185
0.7,different,False,73
0.7,different,False,273
0.7,same,False,518
0.7,same,False,325
0.7,different,False,735
0.7,different,False,199
0.7,different,False,604
0.7,different,False,920
0.7,different,True,1045
0.7,same,True,95
0.7,different,False,809
0.7,different,False,549
0.7,different,True,673
0.7,different,False,242
0.7,different,False,578
0.7,same,True,1060
0.7,different,False,23
0.7,same,False,702
0.7,different,False,317
0.7,different,False,717
0.7,same,True,894
0.7,different,True,765
0.7,different,True,1287
0.7,different,False,632
0.7,same,False,350
0.7,different,False,681
0.7,different,False,690
0.7,different,False,478
0.7,same,False,543
0.7,different,False,620
0.7,same,True,69
0.7,different,False,508
0.7,different,False,718
0.7,different,False,444
0.7,different,False,933
0.7,same,False,139
0.7,different,False,598
0.7,different,False,1128
0.7,different,False,75
0.7,different,False,691
0.7,different,False,51
0.7,different,False,514
0.7,different,False,990
0.7,different,False,781
0.7,different,False,503
0.7,different,False,795
0.7,same,False,2162
0.7,same,False,284
0.7,different,False,215
0.7,different,False,669
0.7,same,True,922
0.7,different,False,522
